song_id,melody,articulation,rhythm_complexity,rhythm_stability,dissonance,atonality,mode
4255,6,6,5.33333333333,5.8,5.2,6.75,3.4
4256,5.25,4.8,4.33333333333,4.4,6.4,6.75,5.8
4257,5.5,6.6,5.33333333333,6.2,4.4,6.75,4
4258,6,7.6,5.66666666667,6.8,5.6,6.5,5.2
4259,7,5.8,3.66666666667,6.6,4.6,7,4.4
4260,5,5.4,3.66666666667,5.6,6.2,7.75,3.4
4261,6.75,5.8,4.66666666667,5.8,5.6,6.75,5.6
4262,6.75,6.2,6,5.8,4.8,8.25,3.2
4263,5,7.5,5.33333333333,6.6,6.2,6.75,3.4
4264,5.25,7,4.66666666667,6.8,5.4,7.5,4
4265,6,7.25,4.33333333333,7.2,6,7,4.8
4266,4.75,8,6.33333333333,6.2,7.2,5.5,5
4267,7.25,5.8,4.33333333333,6.6,4.8,6.25,3.6
4268,6.25,6.2,4.33333333333,6.8,5,7.75,3.6
4269,7,6.2,4.33333333333,5.4,4.4,5.75,4
4270,6.5,6.25,4.33333333333,6.2,5.2,6.75,4.2
4271,6.25,7,5,6.6,4.6,7.75,3.6
4272,7.5,6.75,4,7.2,4.8,8.5,3.8
4273,5.5,4.8,4.33333333333,5.4,4.8,6.25,5.4
4274,5.75,5.4,4,5.4,4.2,6.66666666667,3.6
4275,7,5.8,5.33333333333,5.6,3.6,7,4
4276,4,6.5,5,6.8,5.2,6.25,6
4277,5.25,5.8,5.33333333333,5.6,5.2,6.5,4.6
4278,7.5,5.6,3.66666666667,5.8,3.2,7.25,3.8
4279,7,6.2,5.5,5.8,5,7.66666666667,4.4
4280,6.75,6.2,4.66666666667,7.2,4.4,7,3
4281,5.25,6.4,5.66666666667,5.2,5.2,7,3.8
4282,6,6.6,5.33333333333,5.4,4.6,6.5,3.6
4283,6.5,6.8,4.33333333333,7.4,4.8,7,3
4284,4.5,6.25,5.33333333333,5.6,5.8,7.25,4.2
4285,7,6.25,3.33333333333,6.6,4.2,8,6
4286,6.75,5.5,4.66666666667,6.8,3.2,7.75,3.6
4287,7,6.5,3.66666666667,6.4,3.8,7.75,4.6
4288,6,6.25,4,6.4,4.2,6.25,4.6
4289,6.25,6.6,4.66666666667,6.6,4.8,7.5,3.8
4290,6.25,6.25,3.33333333333,7.2,4.2,7.75,4.4
4291,6.75,6,4,6.6,4.4,7,4
4292,6.5,5.75,4.33333333333,5.2,5.2,7,4.2
4293,7,6.2,4,6.6,4.4,8,3.4
4294,7.25,6.4,4.33333333333,7.2,4.2,7.25,4.4
4295,7.25,6,2.66666666667,7,3.8,7,4.6
4296,5,6.75,3.33333333333,6.8,5.4,7.25,4.8
4297,7.5,5.2,4,6.25,3.6,7.33333333333,3.2
4298,5.25,6.5,3.66666666667,6.4,5,8,3.8
4299,7.2,5.75,3.33333333333,6.5,4.2,7.5,3.8
4300,7.4,5.5,4.33333333333,6,4.4,7.25,3.2
4301,6.2,6.75,4,5.75,5,6.75,3.6
4302,6.4,7,3.33333333333,7.25,4.2,7.25,4
4303,6,6,4.66666666667,6,4,6.75,3.2
4304,6.2,6,4,7,3.2,7,3.8
4305,5.4,7.25,4,7.5,4,6.5,5.2
4306,6.8,6.5,3,7.25,4.6,7.25,4.2
4307,3.6,6.75,4.33333333333,7,4.4,7.25,5.2
4308,6.8,7,4,7.25,4,7.25,3.8
4309,4.6,8,4,7,5.8,6.25,5.2
4310,7.2,5.25,4.33333333333,7.25,5,7,4.2
4311,6,7,3.66666666667,7.75,4.4,6.75,5.2
4312,7,6.2,4,6.75,5,6.66666666667,3.4
4313,6.4,7.5,3.66666666667,7.5,4.6,7,5
4314,7,5.75,3,7.25,4,7.25,5
4315,6.8,7.5,4,8,4.8,6.75,4
4316,6,7.75,3.66666666667,7.75,4.8,7.5,5.6
4317,7.2,6.75,3.33333333333,8.25,3.6,7.25,4.2
4318,6.4,6.75,3,7.25,5,6.25,5.6
4319,6.8,6,3,8.25,4.2,7.75,3.6
4320,5,6.25,3.66666666667,6.25,5.2,6.25,3.8
4321,6.6,6.75,3.33333333333,6.75,4.8,6.25,4.6
4322,5,4.5,3,6.75,5,6.25,4.8
4323,6.2,4.5,4,6,5,6,6.6
4324,7.2,6.75,4,8.25,4.4,7,3.8
4325,6.2,6.5,3.66666666667,7.5,3.8,7.25,4
4326,6.6,6.5,4,7.5,4.8,6.75,5.6
4327,5.8,5.25,5.33333333333,7.25,4.4,7.25,3.4
4328,7,6.75,3.33333333333,8,4.8,8.25,4
4329,5.8,6.5,4,7.75,5.4,7,3.6
4330,7,5.5,4,8.25,3.4,7.25,5.2
4331,4.4,6.4,5.33333333333,5.75,5,5.25,4.8
4332,6.8,6.5,3.33333333333,8.5,4,8.5,6.4
4333,4.4,5.25,3.66666666667,6.25,4.6,6.75,6.6
4334,6,6,5,6.25,4.8,6.25,4.2
4335,4.2,5.25,4,5.75,5.6,5.5,5.8
4336,6.4,7,4,7,4.6,7.25,3.4
4337,6.2,6.75,3.66666666667,7.25,3.8,7,3.2
4338,5.8,7.5,3.66666666667,7,5.2,8,3.6
4339,4.2,7,3.33333333333,7.25,5.6,6.25,4.4
4340,6.8,6.8,5.33333333333,7.25,4.6,7.5,3
4341,5.6,6,5.66666666667,4.75,5.2,5.75,3.2
4342,6.4,6.6,4.66666666667,7,4.4,7.25,3
4343,7.8,5.4,5,8.5,4.6,7.25,3.8
4344,3.6,3,5,3.75,4.8,5.25,5.4
4345,6,6.8,5,8,4.6,7.75,3.8
4346,5.6,6.25,4.33333333333,6.75,5.6,8.25,3.6
4347,6.8,6.8,5,7.25,3.8,6.5,5.6
4348,5,7.75,3.66666666667,7.75,5.2,6.75,5.4
4349,7,7.4,5,7.5,4.8,8.25,6
4350,6.6,7,4.33333333333,7.5,4.8,6.75,3.4
4351,7.2,6.6,5,7,4.4,7.75,3.8
4352,6,6.75,4,7,5,8,3.8
4353,5.4,7.5,3.66666666667,7,4.8,6.5,4.8
4354,6.4,5.75,3.66666666667,8.5,4.4,7.25,3.2
4355,6.2,6.2,4.66666666667,7.25,4.6,6.5,3.6
4356,5.2,7.2,5,6,5,6.25,3.6
4357,5.6,4.5,3,5.5,5,6,4.2
4358,6.2,6,5.33333333333,5.75,4.2,6.75,3.6
4359,5.6,5.6,3.5,5.75,4.2,7.66666666667,3.4
4360,5.6,7.2,4,7.25,4.4,7,3.2
4361,6.8,6.4,4.66666666667,7.25,3.8,6.75,3.6
4362,5,7,6,6.25,4.8,6.75,3.4
4363,6.6,7.2,5,7,4.2,7,3.2
4364,5.8,7.6,5,7,4.4,7,2.8
4365,5.8,7.5,4,6.5,5,6.75,4
4366,5.8,6.25,4.66666666667,7.5,5.6,7.25,3.6
4367,6.2,6,5.33333333333,7.5,4.8,7,3.2
4368,7,5.6,5,6.25,4.6,7,3.6
4369,5.8,7,4.5,7,5,7.33333333333,3
4370,6.4,5.2,5.33333333333,7,4.4,7,3.4
4371,5.6,6.5,4.33333333333,6,5,7.5,5.2
4372,6.8,6.6,4.66666666667,7,4.6,7.25,3.4
4373,4.8,6.5,5.66666666667,5.75,6,6.75,3.6
4374,6.2,5.8,5,6.75,5.2,6.75,3.6
4375,6.6,6.6,5.66666666667,7.25,4.6,8,3
4376,5,6.5,5,6.75,6.2,7.75,3.8
4377,7,7,4.33333333333,8.5,3.8,7.75,3.6
4378,6.8,7.25,4.66666666667,9,4.6,7.75,3.4
4379,6.6,7.75,5.33333333333,7,5.2,7.25,3.8
4380,4.2,6.25,6.33333333333,6.5,6.4,5.5,5.6
4381,7.25,7.5,4,8.25,3.8,8.25,3.6
4382,7,7,4.5,7.4,4.8,8.75,3
4383,6,7.25,3,8,4.8,8,3.4
4384,6.25,7.25,5,7.6,5.2,8,4.2
4385,6.25,6,3.5,8,5.4,8,3.8
4386,7.75,7,3.5,8,4.4,7.8,3.6
4387,6,7.2,5,6.6,5.2,8.25,3.2
4388,6,7.25,4.5,7.2,4.6,7.6,3.8
4389,6,7,3.5,8.8,4.2,8.6,3.4
4390,3.2,4.5,6.33333333333,2.75,6,6,4.6
4391,5.6,6.75,4,6.6,6,8.25,3.4
4392,6.2,7.25,4.5,6.4,5.2,6.75,5.4
4393,6,6.25,2,8.2,5.4,6.5,3.2
4394,5.2,8.5,5.5,7.8,6.2,7.5,3.2
4395,6.8,7.75,3,8.2,6,8.75,2.4
4396,7.6,6,3,8.4,4.6,7.25,4.2
4397,7.4,5.5,2.66666666667,7,4.6,8,4
4398,7.8,4.75,2,5.8,3.6,7.25,4
4399,6.4,7,5,6.8,4.4,7.5,3.6
4400,7.75,6.25,2.5,7.2,3.4,8,4.6
4401,8.6,5.5,4,6.2,4,6.75,4.4
4402,7,7.25,3.5,6.4,4.2,7.2,4.4
4403,7.5,7,4.5,6.2,5.2,7.8,3
4404,7.75,5,4,7.2,3.8,8.6,4.2
4405,7.25,6.5,4,8.6,4.4,7.75,3.6
4406,7.6,6.75,2,8.4,3,8.2,3.4
4407,7.4,7.75,1.5,9,4.2,8,3.4
4408,7.4,4.25,4.5,5.8,3.4,8,3.6
4409,7.8,5.5,5,7.4,4.6,7.5,6
4410,7.25,3,3,5,3.2,8.25,4
4411,8,3.75,4.33333333333,5.8,2.6,7.8,5.6
4412,7.2,6.75,3,7.8,3.4,8,5
4413,8.2,3.25,3,6.4,3.2,8,4
4414,7,6.75,3.66666666667,7.2,3.8,7.8,4.2
4415,7.6,4,3,7.2,3.4,8.2,3.2
4416,6.6,7.25,5,6.4,5,7.2,3.2
4417,7.75,3.5,4,6.2,3.8,8.25,5.2
4418,7.8,4.5,3,6.2,4.2,7.8,4.2
4419,8,4.25,4.66666666667,6.2,4.4,8,3.8
4420,7.6,4.75,3.33333333333,7.4,3.4,8.6,2.8
4421,8,3.5,5.66666666667,5,2.6,7.2,5.6
4422,7.8,5,3.33333333333,6.6,4.6,7.2,3.4
4423,8,4.75,5,5.4,2.6,7.8,4.8
4424,7.8,7.25,5.66666666667,6.2,4.2,6.6,5
4425,8.4,5,3.33333333333,8.6,2.4,7.8,4.6
4426,8,4.75,3.66666666667,6.4,2.8,8.2,6.6
4427,5.75,7.75,5,6.2,4.2,7.25,3.8
4428,7.75,6.75,3,7,4,8,4
4429,7.5,5.75,4,6.6,4,7.5,5
4430,6.25,6.75,3.33333333333,6.4,5.2,7,5.8
4431,7.25,6,3.66666666667,6,4.2,6.75,5.4
4432,8.5,4,3.66666666667,6,3.8,7.25,6
4433,5.75,6.5,4.33333333333,6.2,5,7,5.6
4434,7.5,4,3,5.6,3.8,7.5,6.4
4435,8.25,4,3.66666666667,6.6,3.2,7.5,6.4
4436,8.25,3.25,2.33333333333,4.6,3.2,7.5,4.8
4437,7.25,5,3.66666666667,5.4,3.4,7,6
4438,5.75,5.75,3.66666666667,5.8,4.2,8.75,4.4
4439,7.5,4.75,2.66666666667,5.8,4,8,5.4
4440,8.25,4,2,5.5,3.2,7.5,4.6
4441,5.75,3.75,3.66666666667,5.8,3.2,6.75,5.4
4442,9,2.75,2,6,2,8,5.2
4443,6.75,4.75,2.66666666667,6.4,4,7.75,4.6
4444,7.25,5,2.66666666667,6.2,4.4,7.25,6
4445,7.5,4.25,3.33333333333,5.5,3.2,8,5.2
4446,8.5,4.5,2,6,3.4,8,4.2
4447,8.5,3.25,2,5.25,3,7.75,5.4
4448,7,6,4.33333333333,6.5,4.6,7.75,4
4449,7.5,4.25,2.66666666667,5.5,3.2,7.75,4
4450,6.75,4,1.33333333333,5.5,3.2,7.75,4
4451,6.5,5.75,3.33333333333,5.75,5,6.75,6
4452,6.75,4.5,4,5.25,3.6,7.75,4.6
4453,7.75,6.5,3.66666666667,6.75,4,7.75,3.4
4454,6.5,5.75,3.66666666667,5.5,4.6,8.5,5.8
4455,5.75,5,4,5.5,4,7.75,4.8
4456,4.5,6,3,6,4.6,7.75,4
4457,6.5,6,5,7.5,5.6,6.75,6.2
4458,7,5.25,2.33333333333,6.5,3.8,8,5.2
4459,5,5,4.33333333333,6.25,4.2,7.75,5.2
4460,5.75,5.75,5,4.75,4.6,7,6.2
4461,5.75,5.5,2.66666666667,6.25,4,8,5
4462,7.5,5.25,2.33333333333,6.5,3.2,7.75,5.2
4463,5.25,5.75,5,6.25,5.6,7.5,5
4464,7.5,5.25,4.66666666667,5.75,3.6,7.5,6
4465,6.5,5.25,4,7,4.6,7,6.2
4466,8.5,4.5,3,6.25,3.2,7.25,5.4
4467,6.5,5,3,5.75,4,7.25,6.6
4468,7.75,2.5,1.66666666667,5.25,3,7.75,5.4
4469,7.5,4,4,5.75,3.6,8,5.8
4470,6,6,3,6.25,4.6,8,4.4
4471,7.5,6,4,6.25,4.6,8.5,3.6
4472,6.75,6.2,4.5,6,4.2,6.5,6
4473,6.5,7.4,3.5,6.75,7.2,6.5,4.8
4474,7.25,4.4,2.5,4.75,2.4,8,7.4
4475,9.25,2.8,1.5,5,2.8,6.25,5.8
4476,7.75,7.2,4,6.25,4.8,8.5,4
4477,9,3.6,3.5,5,2.6,7,4.4
4478,7,6.8,3.5,6.25,5.2,7,5.8
4479,5.5,6.4,3.5,6,6.2,8.25,5
4480,8,6.2,3.5,5.5,3.4,7.5,6
4481,6.75,3.5,2.66666666667,6.25,3,7.75,5
4482,7.5,5,4,5,4,8,4
4483,7.5,6.6,3,7,4.4,6.75,5.2
4484,8.5,4.6,2.5,5.5,4,7,3.6
4485,7,6.8,4,7.75,4.4,7.25,5
4486,5.5,5.6,5.5,4.75,4.8,5.5,6.6
4487,8.25,6.4,4,5.75,4.6,7.5,5.8
4488,7.75,6,2.33333333333,6.25,3.2,7.25,4.6
4489,7,2.75,1.66666666667,5,2.6,8,4.8
4490,7.75,5.75,3,6.25,4.4,8,3.6
4491,7,6,6.5,6.5,5.4,7,6
4492,8,4,2.5,5.25,4,7.25,5.4
4493,5.75,5.25,2,6.25,4.6,8.5,4.8
4494,8.75,3.5,2.33333333333,6,3.4,7.75,6.8
4495,8,6.4,3,6.25,3.8,7.5,5.2
4496,5.75,5.5,3,6.75,5,8,5
4497,7.5,6.6,3,6.75,3.6,6.75,5
4498,5.5,4.75,3.33333333333,5.75,5.2,7.25,5.8
4499,6.75,5.75,2,7.75,3.6,7.25,4.2
4500,8.5,5,2,5.75,3.6,7.75,3.4
4501,7.5,6.5,3,7.75,4,7.5,5.4
4502,4.75,3,2,5.25,4.4,6.25,6.4
4503,7.75,4.5,1.33333333333,5.5,2.8,8.75,3.6
4504,5.75,7,4,7.6,6,7,6
4505,5.5,2.75,2.5,5.6,4.4,6.75,5.8
4506,7.5,3.25,2.5,5.4,3.6,7.5,6.4
4507,6.75,7,4.5,7,5.4,8,7
4508,5.75,7.25,5,6.4,6.8,8.75,7.8
4509,6.25,4,2.5,6.2,4.4,7.5,5.2
4510,8.66666666667,4,3,5.8,4,7.75,4
4511,3.33333333333,4.8,2,5.4,4.6,8,6.2
4512,2.66666666667,1.75,2.5,4,4.2,7.66666666667,5.6
4513,7,6,3.5,5.4,4.4,7.25,6.6
4514,6.25,5.25,3.5,6.2,5.6,7,7.4
4515,7.25,6.75,3.5,7.6,5,8.25,5.2
4516,6.25,5,4,6.4,6.2,7.75,5.4
4517,7.25,4.75,3.33333333333,5.8,3.4,7.5,4.4
4518,7.25,7,4,6.6,4.6,7.66666666667,5.8
4519,4.75,5.75,3,6.6,5,8,5.6
4520,6.75,6,3.5,6,4.4,7.33333333333,5.6
4521,8,3.75,2.5,5.6,3.8,7.66666666667,5.8
4522,8,2.75,2.5,6,4,9,4.2
4523,5.75,5.75,4,6,5,6.75,6.5
4524,7.25,5,3.5,7.2,5.2,7.33333333333,6.4
4525,6.75,7.5,4,7,4.8,7.25,5.75
4526,6.25,5,3.5,6.8,4.2,7.66666666667,5.8
4527,7.25,4.25,3.5,5.6,3.8,7.66666666667,6.2
4528,4.25,6.25,7,5.8,8.6,7,7.2
4529,4.5,5.25,4.66666666667,6.4,5,7,7.2
4530,6.6,7.25,5,6.4,7.4,7,7.2
4531,6.2,7.25,4.33333333333,6.4,4,7,5.8
4532,7.8,5.5,3.33333333333,7.8,4.4,6.4,7.8
4533,5.4,6.5,3.33333333333,7.4,4.6,8.4,8.2
4534,7.6,4.5,3.33333333333,5.6,4.4,7.6,4.2
4535,7.6,6.25,3.66666666667,7.6,4.8,7.6,7
4536,7.8,3.25,2.33333333333,6,3,8.4,4.4
4537,7.4,4,4,6.2,4.4,7.4,6.6
4538,7.8,5.5,3.66666666667,7,4.8,7.4,5.2
4539,1.6,6,8.33333333333,3.6,8.8,3.4,7.4
4540,5.2,7.25,3.66666666667,7.2,5.2,7.8,7.2
4541,8,5.5,2.33333333333,6.8,2.8,8.2,5.6
4542,5.4,8.25,3.33333333333,8.4,4.6,8,6.8
4543,8,6,3,5.75,4.25,6.5,3.75
4544,8.5,7,4.5,7.5,3.25,7.25,4.5
4545,8.25,6.8,3.5,8.25,4.25,6.75,4
4546,7.5,7.6,4,9,5,7.75,3.25
4547,8,3.4,4.5,5.33333333333,4,7,4.75
4548,6,7.6,5,7,4.75,6.66666666667,6
4549,6.25,8,4.5,7,5,7,5.75
4550,7.5,3.4,4.5,6,5,8.33333333333,4
4551,7.75,6,6,5.33333333333,4.5,7,5.75
4552,4.75,2.6,4,4.33333333333,4.25,6.5,5
4553,8,5.2,5,5.66666666667,4.5,7,3.25
4554,7.75,3.4,4,4.66666666667,3.25,7.5,2.5
4555,7.25,6.6,5.5,4.66666666667,4.5,7.33333333333,3.25
4556,6,4.6,5.5,6.33333333333,4.75,6,5.25
4557,5.8,6,4,6.25,5,6.75,5.6
4558,6.4,4.8,4.33333333333,6.75,3.4,6.25,4.2
4559,7,5.2,4,6,5,5.75,4.8
4560,5.2,5.2,5,6,5.2,7,4.6
4561,7.2,4,5,5.25,4.2,7.75,3.8
4562,7.4,3.5,4.66666666667,4.25,3.4,6.75,6
4563,6.4,5.25,4.33333333333,6.25,4.8,8.25,4.2
4564,7.75,2.4,3.33333333333,3.75,3,7,6.2
4565,5,2.6,4,4,5.4,5.66666666667,5.4
4566,7,7.2,3.5,7.33333333333,4.25,7.33333333333,3.75
4567,7.2,5.2,4,8.25,3.4,7.25,2.8
4568,7.75,3.8,3.33333333333,4.25,3.6,7.33333333333,4.4
4569,6.75,5.6,4,5.75,5,7.33333333333,4
4570,7.66666666667,6.8,5,6.66666666667,4.75,6.5,5.25
4571,7.75,4.25,3.33333333333,5.25,3.8,7.66666666667,4.8
4572,7.25,6,5.33333333333,7.5,4.4,7,4.6
4573,6.8,4.4,6,5.75,4.2,7,3.4
4574,6.5,3.8,4,4.75,4.2,8.66666666667,3.8
4575,7.25,4,3,5.75,4,7.33333333333,4.2
4576,7.8,4.6,4,7.25,4.2,7.75,3
4577,8.25,5,3.66666666667,5.25,3.6,7.66666666667,3.8
4578,7,6,5.66666666667,6.75,4,5.75,3.6
4579,6,6.2,5.33333333333,7.25,5.2,7,5.6
4580,6,3.6,4.33333333333,5.25,4.2,7.66666666667,4.2
4581,6.75,6.4,4.66666666667,5.5,4.2,6.66666666667,5.6
4582,7.75,5.75,4.66666666667,6.75,4.6,6.66666666667,5.2
4583,7.75,5,5.66666666667,6.25,3.8,7,5.8
4584,7,5,4.33333333333,6,4.2,8.33333333333,6
4585,7.75,4.6,5.66666666667,6,4.4,7,5.4
4586,8.25,4,4.33333333333,5.5,3.8,6.66666666667,5
4587,7.75,3.8,5.33333333333,5.5,3.8,7,5.4
4588,7.6,4,4.33333333333,6.5,3.4,8,3.8
4589,8,4.8,4.33333333333,6,4,6.66666666667,5.4
4590,8.25,4.6,4,5.5,2.8,7.66666666667,4.2
4591,7.25,4.4,3.66666666667,5.25,4,8,3.4
4592,8.25,4,4.66666666667,5,3.4,7.33333333333,5
4593,6.5,5.5,4.66666666667,6,4.4,7.33333333333,3.8
4594,6.8,4.75,4.33333333333,6.5,4.6,7,4.2
4595,5,7,7,6.25,5.6,5,4.6
4596,7.25,4,3.66666666667,6,3.6,8.33333333333,4.2
4597,5.6,4.8,6,6.5,5.4,6.5,4.2
4598,8.5,3.2,3.66666666667,4.75,3.6,7.33333333333,4.8
4599,7.2,6.5,6,6.75,3.6,7,4
4600,5.75,5,4.66666666667,5.5,4.8,5.66666666667,6
4601,7.5,4.8,6,5.5,3.2,6.66666666667,5.8
4602,7.6,6,5.33333333333,6.5,4,6.5,5.4
4603,8,4.5,3.33333333333,6.75,3.4,7.66666666667,6
4604,7.75,3.8,4.33333333333,4.75,3.4,7.66666666667,4
4605,6.4,6.75,4,6.5,4,7,5
4606,7.75,3.75,3.66666666667,6,3.2,7.66666666667,4.6
4607,5.25,5.6,4.33333333333,4.5,5,5,5.8
4608,8,3,2.66666666667,5.75,3.4,8,4.8
4609,8.25,2.75,2.66666666667,5.5,3.4,9.66666666667,4.8
4610,7.5,4.6,3.66666666667,5.5,4.2,7.33333333333,4.2
4611,7.75,3.2,4,5,4,7.66666666667,5
4612,8.25,4,3.66666666667,5.25,4,9,3.6
4613,8.5,6.4,5.66666666667,7.25,3.8,7.33333333333,6.2
4614,8.25,3.4,4,5.5,3,7.66666666667,3.8
4615,7,4.4,5,5,4.6,9,3.2
4616,8.25,2.8,3,4,3.2,8.66666666667,3.4
4617,8,6,5,5.75,4.4,7,5.4
4618,8,4.6,5,4.75,3,7,5.6
4619,8.5,3.4,3.66666666667,5.25,4,7,5.6
4620,5.5,3.4,6.33333333333,4.5,4.8,7,5.4
4621,8,3.8,3.33333333333,5.5,3,7.33333333333,4.8
4622,6.5,6,5.33333333333,5.5,4.6,7,5.2
4623,8,3.2,4.33333333333,4.5,3,7.33333333333,4.6
4624,7.75,4.8,4,6.5,3,7.33333333333,4.6
4625,8,4.4,4,6.25,4,8.33333333333,3.8
4626,8.5,4,5.33333333333,4,2.6,7.33333333333,5.2
4627,6.5,3.2,4.33333333333,3.75,3.6,6.66666666667,5.2
4628,7.5,4,4,5.75,3.2,6.33333333333,5.4
4629,8.5,3.8,4.66666666667,5,3.6,7.33333333333,6.4
4630,8,3.4,4,4.6,4,8.25,3.8
4631,8,5.2,2.33333333333,5.2,3.4,7.25,3.8
4632,8.5,4.2,3.33333333333,5.4,3.2,7,4.8
4633,8,5.2,4.33333333333,5.2,3.6,7.25,3.8
4634,8.25,4.6,3.33333333333,4.8,3,6.75,5.8
4635,8.75,3,4,5,2.6,8,3.8
4636,7.5,5.8,3.66666666667,6,4.4,6.75,3.8
4637,6.75,4.8,4.66666666667,5.6,6.4,5.25,6.2
4638,8.5,3,1,5.4,2.6,7.33333333333,5.2
4639,8,3.8,2,6,4.2,7.75,3.2
4640,7.25,6.8,4,7.4,4.8,7.25,4
4641,7.66666666667,6.2,5.66666666667,6,4,7.5,5
4642,8.5,4,4.66666666667,5,3.8,7.5,3.8
4643,6,4,2.33333333333,4.2,3.8,6.5,7
4644,9,3.6,3.66666666667,6,3.8,7.75,6.4
4645,8.25,4,3,5.6,3,6.75,6
4646,7.25,4.8,3.66666666667,5.8,3.6,7.5,4.4
4647,7.66666666667,5.8,5.5,6,5,6.75,4.4
4648,7.25,4.2,4.33333333333,5.8,4,7,5.8
4649,6.75,5.2,3.5,5.2,4.2,8,3.4
4650,4.75,6.6,5.66666666667,6.4,6.2,4.75,6
4651,5.33333333333,7,3.5,6.5,6,6.33333333333,7
4652,6,6.2,3.5,6.25,6.75,6.33333333333,5
4653,6,6.8,4,8,7.4,5.75,4.4
4654,4.75,8.2,6,7.4,6.2,6.25,4.6
4655,1.75,4.4,2.25,1.6,3.2,2.75,5.6
4656,6.25,7,4.66666666667,5.8,4.4,6.75,3.2
4657,6.5,6.2,4.66666666667,7.2,4.4,6,5
4658,5.25,5.2,6,5.2,5.6,8,3.6
4659,7.5,5.6,3.66666666667,6.6,5.4,6.75,6
4660,5.75,6.8,4,6.4,5.6,7.5,3.8
4661,7.25,4.6,5,6,5,6.5,4.6
4662,5,6.8,5,6.6,5.4,7,3.8
4663,6,7,3.33333333333,6.4,5.4,6,5.2
4664,8,6,4.66666666667,8.2,4.6,7.5,6.4
4665,2.5,4,3,2,3.8,5.25,6
4666,7.25,7,3.33333333333,6.8,5.6,8,3.2
4667,6,6,4,7,5.4,7,4.2
4668,6,6.4,4.66666666667,7.8,6.4,6.75,5.4
4669,6.75,7.8,4.33333333333,7.8,5.4,6.75,5
4670,6.75,3,4.66666666667,3.6,4,6.75,5.2
4671,7.25,4.2,3.66666666667,4.8,3.8,6.75,5.8
4672,5,8.4,4.66666666667,7.6,6.2,5.75,6
4673,5,8,5.33333333333,6.2,6.4,7.25,5.8
4674,7,6.4,4,7.8,5.4,7.25,3.2
4675,5.75,4,3.33333333333,4.8,5.2,6,6.2
4676,8,3.2,3,4.8,4.2,8,4.6
4677,6.25,7.2,4,6.2,5.2,6,5.2
4678,6.25,6.4,3.66666666667,7.2,6.2,6.75,3.8
4679,5.25,7.6,3.33333333333,6.4,6,6.25,5.6
4680,5.75,7,4.66666666667,7,5.6,6.5,5.8
4681,4.75,8,3.33333333333,7.8,5.8,7.25,4
4682,8,3.8,3.33333333333,5.6,4.2,7.5,6.8
4683,6.75,5,4.33333333333,5.4,4.4,6,6.2
4684,7.25,4.2,3.66666666667,5.6,3.4,6.5,6
4685,5.75,7.8,4.66666666667,6.8,6.2,6,4.6
4686,5.75,7,4.33333333333,6.2,5.8,7.75,4
4687,4.75,7.4,5,7.6,7.2,5.5,5.8
4688,7.25,6.4,3.66666666667,7,4.6,7,4
4689,2,5.5,5.25,1.6,3.8,5.75,6.4
4690,5,8,5,6.6,7.6,4.5,6
4691,5.75,6.8,5.33333333333,4.6,5.2,5.75,3.8
4692,5,4.2,5.66666666667,3.6,4.2,6.25,8.2
4693,6.5,6.4,4,6.8,5,6.5,3.4
4694,7,7,4,7,6,7,3.6
4695,7.5,6.25,3.66666666667,6.4,4,7.5,3.4
4696,7,3,3.33333333333,5.2,4.4,6.5,6
4697,5.25,7.5,3.66666666667,7,5,6.75,6.2
4698,7,7,3.66666666667,7.4,5.2,7.5,4.2
4699,6.75,7.75,4.66666666667,7,5,7.25,3.8
4700,6.25,6.5,4,7,4.8,7.25,4.4
4701,6.75,6.5,4.33333333333,7,5,7.5,4.8
4702,5.5,7.5,3.66666666667,7,4.4,7.25,4.8
4703,5.75,7.25,5.33333333333,6.2,5.4,6.25,5.8
4704,4.75,7.75,4,7.8,5,7.5,5.6
4705,5.75,6.75,4.66666666667,6.4,4.8,6.75,5.2
4706,6.75,5.75,2.66666666667,8,3.4,7.75,4.2
4707,4,6.75,5.33333333333,6,6.8,5.25,6.4
4708,4,7.5,3.66666666667,7.4,5.8,5.75,6.4
4709,6.25,7.25,5,6.8,6.4,7,5.2
4710,6.75,6,3.66666666667,7,5.6,7.5,3.8
4711,5.75,6,3.33333333333,6.8,4.4,7.25,4
4712,4.75,6.25,4.66666666667,3.2,4.8,7,5.6
4713,6.5,6.25,4.66666666667,7,5,7.75,3.6
4714,5,7.2,3.33333333333,7.2,6.2,5.25,5.4
4715,7.25,7.75,5,6.2,3.8,8,3.6
4716,5,5.6,6.33333333333,4.6,7.2,5.25,4.2
4717,3.75,7.5,4.66666666667,5.8,6.8,5,7
4718,6.25,7.2,4.33333333333,7,5.6,6.25,3.8
4719,6.75,6.75,4,7.2,4.2,7.5,3.8
4720,2,5.5,5.25,1.6,5,4,6.6
4721,5.5,7.25,3.66666666667,7.6,6.6,6.25,5.8
4722,7.25,5.5,4,8.2,3.8,7.5,5.6
4723,5.25,8.5,3.33333333333,8.6,5,7.5,5.6
4724,5,8,4.33333333333,4.6,8.4,4.75,6.6
4725,6.5,8,4.33333333333,6.8,5.8,6.5,6.2
4726,4.75,8.75,5.66666666667,6.4,4.8,6.5,4.4
4727,6.75,6.5,4.66666666667,7,6.6,8.75,3.2
